"source","type","gene_id","gene_version","gene_name","gene_source","gene_biotype","gene_search","is_top_hvg","sigma.sq","tau.sq","phi","loglik","runtime","mean","var","spcov","prop_sv","loglik_lm","LR_stat","rank","pval","padj"
"ensembl_havana","gene","ENSG00000163536",12,"SERPINI1","ensembl_havana","protein_coding","SERPINI1; ENSG00000163536",TRUE,0.022760375840211,0.780427598371642,0.000866233859966485,-62104.6407475605,19.5659999999998,1.28012155598844,0.803210043727142,0.117852419747725,0.0283375455945355,-62257.3781797361,305.474864351068,236,0,0
"ensembl_havana","gene","ENSG00000008952",16,"SEC62","ensembl_havana","protein_coding","SEC62; ENSG00000008952",FALSE,0.00273524841592984,0.584041531065191,3.39189481399764,-54788.8770609401,23.2159999999999,0.701078040002662,0.586791249866678,0.0745988313156098,0.00466148033047351,-54793.5993737414,9.44462560255488,1757,0.00889458333759952,0.0130862253430249
"ensembl_havana","gene","ENSG00000013297",11,"CLDN11","ensembl_havana","protein_coding","CLDN11; ENSG00000013297",TRUE,0.0550109628112102,0.285159703135561,5.27707596322878e-08,-39154.8861428431,24.1149999999998,0.248262656547011,0.33333698357661,0.944742003814895,0.161715774809984,-41349.0411620004,4388.31003831456,38,0,0
"ensembl_havana","gene","ENSG00000144959",9,"NCEH1","ensembl_havana","protein_coding","NCEH1; ENSG00000144959",FALSE,0.00156302745868944,0.22511524778086,2.1773332593262,-32171.5649789906,24.942,0.228264815782555,0.226684891772158,0.173198580503616,0.00689535623578245,-32181.9524706554,20.774983329713,1244,3.08155333720306e-05,6.40338856645491e-05
"ensembl_havana","gene","ENSG00000136521",12,"NDUFB5","ensembl_havana","protein_coding","NDUFB5; ENSG00000136521",FALSE,0.00350192408027576,0.417998058284025,15.3256598675395,-46916.8170724465,21.616,0.46540053049066,0.42150302886941,0.127152964309378,0.00830824253095475,-46928.157595621,22.681046349011,1188,1.18815572079933e-05,2.58533883692448e-05
"ensembl_havana","gene","ENSG00000114757",18,"PEX5L","ensembl_havana","protein_coding","PEX5L; ENSG00000114757",FALSE,0.00300963964651755,0.294043929087358,0.0123963470876669,-38587.4237797391,25.9839999999999,0.314982749161081,0.297060770768793,0.174168848458997,0.0101316394189286,-38609.8672654243,44.8869713703461,813,1.7902679338988e-10,5.69230333226126e-10
"ensembl_havana","gene","ENSG00000205981",7,"DNAJC19","ensembl_havana","protein_coding","DNAJC19; ENSG00000205981",FALSE,0.00122618333289135,0.265079647622378,18.1216187973644,-36008.5550148758,22.364,0.263110067573698,0.26631157068356,0.133088410481722,0.00460441789236416,-36012.0872405891,7.06445142658777,1921,0.0292397640577391,0.039346585158384
"ensembl_havana","gene","ENSG00000161203",13,"AP2M1","ensembl_havana","protein_coding","AP2M1; ENSG00000161203",FALSE,0.0146841512746651,0.78860834094422,0.39342911985097,-62192.5253661645,20.3379999999997,1.49377941908243,0.803253195891993,0.081121870012392,0.0182799558279251,-62258.6553948537,132.260057378531,411,0,0
"ensembl_havana","gene","ENSG00000163888",3,"CAMK2N2","ensembl_havana","protein_coding","CAMK2N2; ENSG00000163888",FALSE,0.00217355742247815,0.270296000582825,1.61552354361934,-36542.3888170577,22.9209999999998,0.269133995816369,0.272473901490623,0.173227564597547,0.00797724868198245,-36555.9387323827,27.0998306498659,1089,1.30420705191092e-06,3.09584502221279e-06
"ensembl_havana","gene","ENSG00000175166",16,"PSMD2","ensembl_havana","protein_coding","PSMD2; ENSG00000175166",FALSE,0.00234766290487765,0.348618058539089,12.9827565726681,-42566.7788391155,22.9469999999997,0.369604388873488,0.350976158483369,0.131093376434169,0.00668915156505522,-42574.9321526495,16.3066270678682,1390,0.000287780208552801,0.000535188373459706
"ensembl_havana","gene","ENSG00000175182",14,"FAM131A","ensembl_havana","protein_coding","FAM131A; ENSG00000175182",FALSE,0.00219751793639789,0.433012087668829,0.0257115792657001,-47683.6498930493,19.424,0.48811451282134,0.43522653922301,0.0960383066124469,0.00504933234031427,-47689.8697088775,12.439631656438,1587,0.00198961161383859,0.00324079774528845
"ensembl_havana","gene","ENSG00000156976",16,"EIF4A2","ensembl_havana","protein_coding","EIF4A2; ENSG00000156976",FALSE,0.0228797972211027,0.792821850768974,0.00143651035387224,-62474.9738431568,21.3560000000002,1.50101465119219,0.815789883508183,0.100772296123015,0.0280492227488806,-62626.8397528734,303.731819433189,237,0,0
"ensembl_havana","gene","ENSG00000157005",3,"SST","ensembl_havana","protein_coding","SST; ENSG00000157005",TRUE,0.00507942863444166,0.445030877265004,0.00222931045371639,-48462.2984063505,22.7060000000001,0.372636235586571,0.450130791981762,0.191259205573168,0.0112848529968483,-48490.3762834245,56.1557541481452,704,6.39599484486553e-13,2.34852935709906e-12
"ensembl_havana","gene","ENSG00000114279",13,"FGF12","ensembl_havana","protein_coding","FGF12; ENSG00000114279",FALSE,0.00478960959860451,0.37111055443737,0.00369491484227629,-44171.8089791554,22.6240000000003,0.405028987293324,0.375923125726296,0.170869265131262,0.0127417065935255,-44207.4065048387,71.1950513665797,616,3.33066907387547e-16,1.39769148635846e-15
"ensembl_havana","gene","ENSG00000189058",8,"APOD","ensembl_havana","protein_coding","APOD; ENSG00000189058",TRUE,0.0464114352542099,0.658177407272564,7.12634194945802e-07,-58486.9153423776,18.2370000000001,0.696674534244293,0.703600658575406,0.309230671537804,0.0658702387164841,-59109.5744674954,1245.31825023569,99,0,0
"ensembl_havana","gene","ENSG00000182899",15,"RPL35A","ensembl_havana","protein_coding","RPL35A; ENSG00000182899",FALSE,0.007086636276178,0.787292319086883,7.76845347745199e-08,-61977.5230260984,23.549,1.74346563222889,0.794395854776038,0.0482843823900975,0.00892097685661768,-61995.0473327077,35.0486132185179,936,2.45070107540712e-08,6.76822893154639e-08
"havana","gene","ENSG00000273238",2,"AC116565.1","havana","protein_coding","AC116565.1; ENSG00000273238",TRUE,0.00123428575722629,0.207379356700552,4.81592319349632,-30200.1809137812,24.482,0.194492012618684,0.208619901301765,0.180636740626217,0.005916610930544,-30207.5938296283,14.8258316941938,1448,0.000603408679453965,0.00107721784280974
"ensembl_havana","gene","ENSG00000169020",9,"ATP5ME","ensembl_havana","protein_coding","ATP5ME; ENSG00000169020",FALSE,0.0106597554888565,0.803482524175256,0.00124495023334725,-62542.7931993954,21.395,1.67682022294231,0.814187626744584,0.0615725469368404,0.0130932341374708,-62580.1003784622,74.6143581335637,602,1.11022302462516e-16,4.72805027785178e-16
"ensembl_havana","gene","ENSG00000168993",14,"CPLX1","ensembl_havana","protein_coding","CPLX1; ENSG00000168993",FALSE,0.0123793451346689,0.626165305765801,2.97947248795305e-05,-56727.3432327702,21.1460000000002,0.804118312482779,0.638547421846656,0.13836583969445,0.0193868120533336,-56803.1397279482,151.592990355901,375,0,0
"ensembl_havana","gene","ENSG00000159692",15,"CTBP1","ensembl_havana","protein_coding","CTBP1; ENSG00000159692",FALSE,0.00626769926180016,0.504304861249079,20.3698102646719,-51463.321032524,23.5860000000002,0.566664163193001,0.510576223419114,0.13971026838953,0.0122758247241659,-51485.9418493241,45.241633600177,809,1.49935397431022e-10,4.7908900168009e-10
"ensembl_havana","gene","ENSG00000068078",18,"FGFR3","ensembl_havana","protein_coding","FGFR3; ENSG00000068078",TRUE,0.00152782719254114,0.264097644935258,55.4308052554187,-35947.9773560575,19.6390000000001,0.243309045257397,0.265632093808022,0.16064930947324,0.00575180979558339,-35951.3518917345,6.7490713539737,1948,0.0342340102606781,0.0454286019116288
"ensembl_havana","gene","ENSG00000243449",6,"C4orf48","ensembl_havana","protein_coding","C4orf48; ENSG00000243449",FALSE,0.00890401583686642,0.786290579165607,1.33651692220665e-05,-61992.3482077844,22.0079999999998,1.31767123965971,0.795234151103266,0.0716120151771575,0.0111972791223999,-62020.1219207004,55.5474258320755,711,8.66973159929785e-13,3.15207541268424e-12
"ensembl_havana","gene","ENSG00000185818",7,"NAT8L","ensembl_havana","protein_coding","NAT8L; ENSG00000185818",FALSE,0.00607810838416533,0.54869761166248,3.37509756493885,-53435.892710352,24.6779999999999,0.667331248696942,0.554783766556223,0.116826874564166,0.0109559740351548,-53460.0989167836,48.4124128632102,774,3.07169845115141e-11,1.02588378504217e-10
"ensembl_havana","gene","ENSG00000087274",16,"ADD1","ensembl_havana","protein_coding","ADD1; ENSG00000087274",FALSE,0.00211726805107815,0.458004297527491,4.15699328360564,-49008.3206817503,21.4720000000002,0.516023298311377,0.460129760985347,0.0891699681974314,0.00460154056986187,-49012.6993705143,8.7573775279161,1799,0.0125417930951193,0.0180214203173337
"ensembl_havana","gene","ENSG00000163956",10,"LRPAP1","ensembl_havana","protein_coding","LRPAP1; ENSG00000163956",FALSE,0.0032927206534849,0.457814596643776,5.51934962290849,-49053.3996253415,25.0599999999999,0.519944659990032,0.461120172317624,0.110362192985883,0.00714089872350083,-49063.8169819906,20.8347132983617,1239,2.99088346137344e-05,6.24005952191311e-05
"ensembl_havana","gene","ENSG00000168824",14,"NSG1","ensembl_havana","protein_coding","NSG1; ENSG00000168824",FALSE,0.00483902282166573,0.320610100880938,0.0465947701188095,-40733.8527625627,23.0540000000001,0.338871657693531,0.325446275559608,0.205278557868094,0.0148687535754057,-40779.4982611178,91.2909971101035,519,0,0
"ensembl_havana","gene","ENSG00000072832",14,"CRMP1","ensembl_havana","protein_coding","CRMP1; ENSG00000072832",FALSE,0.00395890900935512,0.400299873064961,0.00766331702342023,-45914.6194017176,22.6190000000001,0.443350442960899,0.404267590630308,0.141919023206928,0.00979300681865545,-45935.5942463285,41.9496892217721,847,7.77572228827239e-10,2.3731100490182e-09
"ensembl_havana","gene","ENSG00000152969",18,"JAKMIP1","ensembl_havana","protein_coding","JAKMIP1; ENSG00000152969",FALSE,0.0014400456830007,0.221610135371022,0.000228906724469262,-31788.800245986,26.3290000000002,0.214529257088664,0.223050845905383,0.176889317376178,0.00645615115036344,-31797.7371209797,17.8737499874696,1330,0.000131451184771203,0.000255489708747037
"ensembl_havana","gene","ENSG00000074211",13,"PPP2R2C","ensembl_havana","protein_coding","PPP2R2C; ENSG00000074211",FALSE,0.00371472556340954,0.431072048211183,0.00100400493608841,-47650.2173287806,21.9810000000002,0.487238315068806,0.434797922303834,0.125089810485126,0.00854378694908362,-47666.445219301,32.4557810409024,976,8.96017916529601e-08,2.37316220720186e-07
"ensembl_havana","gene","ENSG00000179010",14,"MRFAP1","ensembl_havana","protein_coding","MRFAP1; ENSG00000179010",FALSE,0.00619852080204822,0.620585929876542,8.15431562505773e-07,-56340.2461300353,21.096,0.80817308314393,0.626816374657427,0.0974180988027312,0.0098893978549362,-56362.3148721901,44.1374843097437,822,2.60415689012916e-10,8.18947148538185e-10
"ensembl_havana","gene","ENSG00000169744",12,"LDB2","ensembl_havana","protein_coding","LDB2; ENSG00000169744",FALSE,0.00286299702783682,0.286488084940788,2.62989866437683,-37964.8925962234,23.1329999999998,0.296043317134712,0.289355706305296,0.180740378235745,0.00989454405478,-37985.0869184171,40.3886443873198,865,1.69713854081266e-09,5.07179552370026e-09
"ensembl_havana","gene","ENSG00000151552",11,"QDPR","ensembl_havana","protein_coding","QDPR; ENSG00000151552",TRUE,0.0507570069325365,0.623807847229913,0.0818560856726661,-57292.8992150541,26.4940000000001,0.745962975970369,0.673053213268837,0.302016541055346,0.0752440727075192,-58054.328542159,1522.85865420989,88,0,0
"ensembl_havana","gene","ENSG00000185774",15,"KCNIP4","ensembl_havana","protein_coding","KCNIP4; ENSG00000185774",FALSE,0.00305984732029193,0.253738055439499,10.9958458605661,-35122.6612852891,21.0889999999999,0.261643887730256,0.256808352386022,0.211416697595271,0.0119153906142065,-35148.2150750168,51.1075794552889,748,7.98239252475241e-12,2.75862094605414e-11
"ensembl_havana","gene","ENSG00000169851",15,"PCDH7","ensembl_havana","protein_coding","PCDH7; ENSG00000169851",FALSE,0.00235450252583148,0.285076382997917,3.54366605777267,-37813.037519222,23.6100000000001,0.294862688217425,0.287443209289461,0.164562076851563,0.00819154323496298,-37827.4310371277,28.7870358112123,1044,5.61015161659739e-07,1.38910363303681e-06
"ensembl_havana","gene","ENSG00000163682",16,"RPL9","ensembl_havana","protein_coding","RPL9; ENSG00000163682",FALSE,0.00647664381379545,0.776577148635678,45.8766152328651,-61646.1356447614,23.0799999999999,1.75944804582588,0.783068576629652,0.0457402526899431,0.00827100753006487,-61653.6141644949,14.9570394670591,1442,0.000565093285408103,0.00101301396864074
"ensembl_havana","gene","ENSG00000078140",13,"UBE2K","ensembl_havana","protein_coding","UBE2K; ENSG00000078140",FALSE,0.00117668351103643,0.247099795225404,0.013161838594248,-34340.339470712,24.5949999999998,0.250354169804208,0.248284540106391,0.137017173596233,0.00473940792549078,-34345.7315850938,10.7842287635285,1686,0.00455233777272412,0.00697971123516718
"ensembl_havana","gene","ENSG00000154277",12,"UCHL1","ensembl_havana","protein_coding","UCHL1; ENSG00000154277",TRUE,0.0393236740476075,0.798519177254895,3.39789761053691e-08,-62890.4578472314,20.0999999999999,2.34023309157406,0.83824946493825,0.0847359938747082,0.0469344268874233,-63272.5159391199,764.11618377702,138,0,0
"ensembl_havana","gene","ENSG00000064042",17,"LIMCH1","ensembl_havana","protein_coding","LIMCH1; ENSG00000064042",TRUE,0.00108290592310357,0.272345765697756,0.0376161829273301,-36636.001403074,21.0139999999997,0.264631427887956,0.273431650713665,0.124352334962022,0.00396046953190461,-36639.3581198237,6.71343349936069,1951,0.0348494909182381,0.0461742357886445
"ensembl_havana","gene","ENSG00000014824",13,"SLC30A9","ensembl_havana","protein_coding","SLC30A9; ENSG00000014824",FALSE,0.000837538710644152,0.245579809051042,1.71703451168496,-34164.1935873023,26.1549999999997,0.247521939974788,0.246429881189296,0.116919983215465,0.00339886261357762,-34167.4757438994,6.56431319419062,1965,0.0375471952578128,0.0493941474511176
"ensembl_havana","gene","ENSG00000124406",16,"ATP8A1","ensembl_havana","protein_coding","ATP8A1; ENSG00000124406",FALSE,0.00250124666512589,0.275708965640171,0.00191296873996473,-37033.968126289,24.6079999999997,0.286401319072754,0.278218558323421,0.174623724706965,0.00899049191760481,-37051.963050206,35.9898478338873,917,1.53074849462698e-08,4.31514161244355e-08
"ensembl_havana","gene","ENSG00000109180",14,"OCIAD1","ensembl_havana","protein_coding","OCIAD1; ENSG00000109180",FALSE,0.00633647962854692,0.572746584192776,0.112023885105859,-54453.8647549372,24.5070000000001,0.72390777067099,0.579100095336979,0.109961532279037,0.0109422637690921,-54479.9300751211,52.1306403677008,733,4.78606043685659e-12,1.68785351013292e-11
"ensembl_havana","gene","ENSG00000171476",21,"HOPX","ensembl_havana","protein_coding","HOPX; ENSG00000171476",TRUE,0.0645644863185321,0.690306977612179,0.722336411526741,-59789.6496032557,18.085,0.929005680982179,0.755463471925341,0.273513319438748,0.0855304371718287,-60800.3928098126,2021.48641311387,69,0,0
"ensembl_havana","gene","ENSG00000163453",11,"IGFBP7","ensembl_havana","protein_coding","IGFBP7; ENSG00000163453",TRUE,0.00380830012617198,0.501675189119408,5.5079927602961,-51236.7360460306,23.5650000000001,0.505384260962995,0.505500677974097,0.122107930513984,0.007533975307197,-51248.4263209415,23.3805498216389,1173,8.37487076998933e-06,1.84561303839918e-05
"ensembl_havana","gene","ENSG00000018189",12,"RUFY3","ensembl_havana","protein_coding","RUFY3; ENSG00000018189",FALSE,0.00262580145585259,0.35557242678888,0.301849429199846,-43047.7542711032,23.3200000000002,0.387140204957207,0.358207663844917,0.132361800673227,0.00733058192029515,-43059.7930930408,24.0776438752509,1152,5.91025288798619e-06,1.32621560029898e-05
"ensembl_havana","gene","ENSG00000169116",11,"PARM1","ensembl_havana","protein_coding","PARM1; ENSG00000169116",TRUE,0.00397287214256594,0.242046402805526,0.0352745504349287,-34074.1816291718,24.4110000000001,0.238464446485517,0.246026642141095,0.264319166766661,0.0161486214582341,-34128.5419220508,108.720585758114,475,0,0
"ensembl_havana","gene","ENSG00000138757",14,"G3BP2","ensembl_havana","protein_coding","G3BP2; ENSG00000138757",FALSE,0.00699842902477418,0.525632680912959,6.82162813702139e-05,-52455.0960800409,22.0420000000004,0.652120055056527,0.53266723952749,0.128284068409272,0.0131393546005834,-52492.9365814436,75.6810028054897,597,0,0
"ensembl_havana","gene","ENSG00000138760",9,"SCARB2","ensembl_havana","protein_coding","SCARB2; ENSG00000138760",TRUE,0.00633052910896686,0.340377083910462,6.50219595504591e-05,-42216.3582123229,24.5320000000002,0.349013018171989,0.346693119083493,0.227970356625816,0.0182589850099776,-42283.0280622794,133.339699913005,407,0,0
"ensembl_havana","gene","ENSG00000138758",11,"SEPT11","ensembl_havana","protein_coding","SEPT11; ENSG00000138758",FALSE,0.00183288284168343,0.280732613239983,27.7313807881721,-37415.0680395748,10.152,0.283007091875721,0.282567063678285,0.151276000586497,0.00648657697808121,-37420.6723551697,11.2086311897874,1655,0.00368193962039898,0.00574856929735744
"ensembl_havana","gene","ENSG00000118816",9,"CCNI","ensembl_havana","protein_coding","CCNI; ENSG00000118816",FALSE,0.00773700642137317,0.717168304859112,0.00243423350465868,-59794.5374086248,11.8049999999998,1.02695569033946,0.724928907603248,0.0856514605350296,0.0106731269601355,-59819.5289349843,49.9830527190061,762,1.40061295894611e-11,4.751423226871e-11
"ensembl_havana","gene","ENSG00000152795",17,"HNRNPDL","ensembl_havana","protein_coding","HNRNPDL; ENSG00000152795",FALSE,0.00218788664386354,0.535213079932116,0.867510795428685,-52700.0453258564,10.6239999999998,0.629476651133749,0.537407206926874,0.0743075227088476,0.00407123689747628,-52703.5550526282,7.01945354371856,1927,0.0299050842313293,0.0401165764078808
"ensembl_havana","gene","ENSG00000145293",15,"ENOPH1","ensembl_havana","protein_coding","ENOPH1; ENSG00000145293",FALSE,0.00210305548999185,0.283586257699579,2.65206250588006,-37670.9550917873,11.3019999999997,0.292894877705225,0.285696597765184,0.156571816209105,0.0073613376241216,-37682.5307164419,23.151249309245,1178,9.39225960083778e-06,2.06103489543002e-05
"ensembl_havana","gene","ENSG00000145284",11,"SCD5","ensembl_havana","protein_coding","SCD5; ENSG00000145284",TRUE,0.013325401649078,0.659631805551829,0.000498722614628634,-57972.1985311532,10.6289999999999,0.871578488003725,0.672987672255666,0.132444415640311,0.0198012615163207,-58052.0133494214,159.629636536411,361,0,0
"ensembl_havana","gene","ENSG00000109339",21,"MAPK10","ensembl_havana","protein_coding","MAPK10; ENSG00000109339",FALSE,0.0059463595573709,0.475435008981152,0.0335695285025267,-50053.9821286062,11.3429999999998,0.56207414520142,0.48142396739259,0.13719300676929,0.0123526998467433,-50088.2297139318,68.4951706511056,624,1.33226762955019e-15,5.5190894589539e-15
"ensembl_havana","gene","ENSG00000152583",12,"SPARCL1","ensembl_havana","protein_coding","SPARCL1; ENSG00000152583",TRUE,0.0267712324287567,0.765096129340715,1.44418175120115e-05,-61710.5228058113,10.6179999999999,2.43394156491325,0.791971790261563,0.0672239511622649,0.0338077230117616,-61922.3910921415,423.736572660404,202,0,0
"ensembl_havana","gene","ENSG00000118785",13,"SPP1","ensembl_havana","protein_coding","SPP1; ENSG00000118785",TRUE,0.0788642397326677,0.384129461396613,0.171865460822755,-46275.3124195498,11.3360000000002,0.343345176014629,0.456184155688274,0.817916765826457,0.170335448495976,-48807.9586187478,5065.29239839617,32,0,0
"ensembl_havana","gene","ENSG00000145337",4,"PYURF","ensembl_havana","protein_coding","PYURF; ENSG00000145337",FALSE,0.00119880440606474,0.272564926686097,0.0336326088023363,-36664.3312017086,13.1890000000003,0.273372747702432,0.273774472662729,0.126654010796009,0.00437897453136759,-36669.1467122436,9.63102107013401,1744,0.00810308411311389,0.0120105919910547
"havana","gene","ENSG00000177432",7,"NAP1L5","havana","protein_coding","NAP1L5; ENSG00000177432",FALSE,0.00578259314069615,0.36988326039715,0.0750532449691381,-44142.1814610993,11.3180000000002,0.409353810708294,0.375696954739461,0.185764396386144,0.0153929165673121,-44193.0987731934,101.834624188254,490,0,0
"ensembl_havana","gene","ENSG00000145335",15,"SNCA","ensembl_havana","protein_coding","SNCA; ENSG00000145335",FALSE,0.0187946249531726,0.690698139405345,1.83558687474281e-05,-59173.2529323638,11.3560000000002,0.960998706913614,0.709678074591633,0.142657309361136,0.0264902278040363,-59314.0428085094,281.579752291102,245,0,0
"ensembl_havana","gene","ENSG00000138698",14,"RAP1GDS1","ensembl_havana","protein_coding","RAP1GDS1; ENSG00000138698",FALSE,0.00141063895331032,0.355548376364791,0.100212135446253,-42973.6987929419,10.607,0.378058145642467,0.356972412839782,0.0993457599611445,0.0039518232984065,-42977.6686392294,7.93969257493154,1858,0.0188763344413662,0.0262622844622882
"ensembl_havana","gene","ENSG00000164032",11,"H2AFZ","ensembl_havana","protein_coding","H2AFZ; ENSG00000164032",FALSE,0.0031158742196509,0.570842172707894,0.183528941038414,-54261.7340767711,10.703,0.680629098839315,0.573972279791739,0.0820123858860306,0.00542874908075683,-54268.4784905481,13.4888275538251,1536,0.00117743871879694,0.00198156190630865
"ensembl_havana","gene","ENSG00000138814",16,"PPP3CA","ensembl_havana","protein_coding","PPP3CA; ENSG00000138814",TRUE,0.0230556340493718,0.752851601959704,3.47742865561033e-06,-61269.5133406592,10.252,1.12682874856692,0.776081278464845,0.134750571743721,0.0297144207185897,-61440.5273491272,342.028016935845,221,0,0
"ensembl_havana","gene","ENSG00000138801",8,"PAPSS1","ensembl_havana","protein_coding","PAPSS1; ENSG00000138801",FALSE,0.000769458807906512,0.223603951679658,0.0712339603195139,-31936.0791179625,12.0599999999999,0.218755402973685,0.224383909874511,0.126804276169836,0.00342936717071099,-31939.3995920567,6.64094818842568,1960,0.0361356959680434,0.0476585582027512
"ensembl_havana","gene","ENSG00000109475",16,"RPL34","ensembl_havana","protein_coding","RPL34; ENSG00000109475",FALSE,0.00498031837254917,0.649032822932099,0.00659202393828378,-57359.6850301447,9.82099999999991,2.6300430748113,0.654035181955704,0.0268327813514713,0.00761501269319186,-57372.8884314464,26.4068026033492,1101,1.84431743721625e-06,4.33020942343687e-06
"ensembl_havana","gene","ENSG00000145362",17,"ANK2","ensembl_havana","protein_coding","ANK2; ENSG00000145362",FALSE,0.00716958734307601,0.624380753286588,0.00589440225776628,-56513.8823208524,11.145,0.827729564668528,0.631564201972236,0.102295990639094,0.0113523608204024,-56541.7127177689,55.6607938329253,710,8.19233569870903e-13,2.98270250438913e-12
"ensembl_havana","gene","ENSG00000145349",16,"CAMK2D","ensembl_havana","protein_coding","CAMK2D; ENSG00000145349",FALSE,0.00305738295040872,0.220200223988923,3.54022969086595,-31783.105265352,9.67299999999977,0.223607410643917,0.223272526786059,0.247279849168529,0.0136944178177075,-31821.353368797,76.4962068899549,591,0,0
"havana","gene","ENSG00000269893",6,"SNHG8","havana","lincRNA","SNHG8; ENSG00000269893",TRUE,0.00227844039057996,0.329170764379634,23.7887308159672,-41207.4334070635,7.88599999999997,0.325531674194423,0.331451972384059,0.146630928179563,0.00687417666957309,-41214.2182959022,13.5697776773159,1531,0.00113073339047687,0.00190917427458047
"ensembl_havana","gene","ENSG00000138650",8,"PCDH10","ensembl_havana","protein_coding","PCDH10; ENSG00000138650",FALSE,0.00264856291481954,0.256999179132206,1.6351033926009e-06,-35387.4631297345,8.46900000000005,0.267181959813606,0.259663587232952,0.192618508535404,0.0102006006058002,-35411.0794809505,47.2327024320111,787,5.54050139101037e-11,1.81984702614508e-10
"ensembl_havana","gene","ENSG00000109390",11,"NDUFC1","ensembl_havana","protein_coding","NDUFC1; ENSG00000109390",FALSE,0.00310858961196659,0.64476372314546,0.00114327187066633,-57143.0611084834,8.85199999999986,0.825120109569276,0.647897304666824,0.0675716500113747,0.00479815165852055,-57148.724771245,11.3273255231761,1649,0.00346978460100622,0.00543929241576779
"ensembl_havana","gene","ENSG00000153130",17,"SCOC","ensembl_havana","protein_coding","SCOC; ENSG00000153130",FALSE,0.00525459039225919,0.455870250050363,0.00126769927849456,-49036.546036872,9.21900000000005,0.52247289762194,0.461146792246133,0.138741270323706,0.0113951579516199,-49065.1893876086,57.2867014733929,694,3.63375995959814e-13,1.35349704546991e-12
"ensembl_havana","gene","ENSG00000109436",7,"TBC1D9","ensembl_havana","protein_coding","TBC1D9; ENSG00000109436",FALSE,0.00181660234903324,0.2275609058324,0.0111075812019091,-32449.2629756618,9.99800000000005,0.222274511144142,0.229379758600451,0.191752163170659,0.00791970565656482,-32462.9148718918,27.3037924601449,1083,1.17775999830538e-06,2.81118152873446e-06
"ensembl_havana","gene","ENSG00000145425",9,"RPS3A","ensembl_havana","protein_coding","RPS3A; ENSG00000145425",FALSE,0.0101116574410747,0.771250317439885,14.6403071721291,-61574.5292441881,10.375,1.88952288306584,0.781362209608633,0.0532180574915433,0.0129410667093381,-61601.7522528014,54.4460172266554,719,1.50379708685477e-12,5.40655837207176e-12
"ensembl_havana","gene","ENSG00000109670",14,"FBXW7","ensembl_havana","protein_coding","FBXW7; ENSG00000109670",FALSE,0.00798628061250267,0.473094565899285,0.00149272969397427,-50014.7180830081,7.81800000000021,0.561404872291867,0.481126312451164,0.159182787492292,0.0166007037495037,-50073.5261728263,117.616179636316,444,0,0
"ensembl_havana","gene","ENSG00000109654",14,"TRIM2","ensembl_havana","protein_coding","TRIM2; ENSG00000109654",FALSE,0.00774812634300439,0.544988479490949,0.0631228985936074,-53331.2486777744,9.75599999999986,0.647118253697644,0.552761657258605,0.136023735237605,0.0140177550414166,-53373.2877055814,84.0780556140671,559,0,0
"ensembl_havana","gene","ENSG00000061918",12,"GUCY1B1","ensembl_havana","protein_coding","GUCY1B1; ENSG00000061918",FALSE,0.00473100146277278,0.353330071230778,4.12772057383588e-07,-43013.4436943517,8.80799999999999,0.392918681772183,0.358079918629064,0.17505473519151,0.0132128338531283,-43051.3132174696,75.7390462358453,595,0,0
"ensembl_havana","gene","ENSG00000109738",10,"GLRB","ensembl_havana","protein_coding","GLRB; ENSG00000109738",FALSE,0.00302026495462356,0.290065386108701,0.00263330443438782,-38266.9764417821,8.80200000000013,0.314211694115161,0.293091386096697,0.174904175446229,0.0103050590967724,-38290.0528813366,46.1528791090241,795,9.50669543087201e-11,3.09117077846593e-10
"ensembl_havana","gene","ENSG00000120251",19,"GRIA2","ensembl_havana","protein_coding","GRIA2; ENSG00000120251",FALSE,0.0109669327366121,0.524278496945857,0.000383891776529608,-52523.8202338457,9.38600000000042,0.628304916816984,0.535284849347697,0.166675640075858,0.0204895401780789,-52609.4796008153,171.318733939261,341,0,0
"ensembl_havana","gene","ENSG00000164124",10,"TMEM144","ensembl_havana","protein_coding","TMEM144; ENSG00000164124",TRUE,0.0274881496870123,0.198505792756108,4.46585397671933e-06,-30368.6717684107,10.3379999999997,0.174122449954411,0.223879076815575,0.952177652411407,0.121632241067394,-31885.8510878437,3034.35863886608,48,0,0
"ensembl_havana","gene","ENSG00000109756",9,"RAPGEF2","ensembl_havana","protein_coding","RAPGEF2; ENSG00000109756",FALSE,0.00155522366268968,0.255420148198996,7.47215968856788,-35156.9967732141,9.97299999999996,0.261854795809214,0.25698390252796,0.150603787992472,0.0060520339027927,-35164.4610545881,14.928562747984,1443,0.000573196840540802,0.00102682871295771
"ensembl_havana","gene","ENSG00000109466",13,"KLHL2","ensembl_havana","protein_coding","KLHL2; ENSG00000109466",FALSE,0.0021734139504768,0.242838544034209,64.6438170537395,-34023.8834798296,10.0030000000002,0.24430274394257,0.24501622812678,0.190828343457231,0.00887064438957972,-34030.7027388092,13.6385179592617,1521,0.00109253020953248,0.00185679854808775
"ensembl_havana","gene","ENSG00000109472",13,"CPE","ensembl_havana","protein_coding","CPE; ENSG00000109472",TRUE,0.0199244019259562,0.815089192822189,4.69577330226596e-05,-63069.3853853124,8.89899999999989,1.82366243157951,0.835062913454132,0.0774012893986215,0.0238611707058084,-63181.9683909861,225.166011347334,289,0,0
